,alpha,gamma,epsilon,mean_reward,mean_total_health,q_var,num_episodes
814,0.9,0.2,0.5,37.59,88.31,260.91078220704634,1000
815,0.9,0.2,0.6,44.3,95.13,233.82855668682964,1000
816,0.9,0.2,0.7,47.1,97.1,242.35922117776397,1000
817,0.9,0.2,0.8,47.9,98.63,200.02983951854247,1000
818,0.9,0.2,0.9,46.67,99.29,151.86015901135232,1000
819,0.9,0.2,1.0,46.74,99.94,68.14817003747365,1000
820,0.9,0.3,0.1,-41.49,18.95,174.3688952033276,1000
821,0.9,0.3,0.2,-29.53,24.94,248.31479371235733,1000
822,0.9,0.3,0.3,-2.93,48.54,288.27201853305866,1000
823,0.9,0.3,0.4,23.42,74.1,291.46938740560074,1000
824,0.9,0.3,0.5,39.59,90.16,278.11630105529395,1000
825,0.9,0.3,0.6,43.01,93.42,269.17876647860254,1000
826,0.9,0.3,0.7,46.03,96.78,259.30383395730036,1000
827,0.9,0.3,0.8,46.07,98.8,208.34806838429972,1000
828,0.9,0.3,0.9,45.54,99.33,154.88929706718076,1000
829,0.9,0.3,1.0,34.68401486988848,99.77695167286245,1.5615489972464018,269
830,0.9,0.4,0.1,-43.87,17.27,193.26487433651675,1000
831,0.9,0.4,0.2,-32.82,22.13,263.57731205204414,1000
832,0.9,0.4,0.3,-2.57,49.05,307.5510247266902,1000
833,0.9,0.4,0.4,22.82,73.56,311.62122648534177,1000
834,0.9,0.4,0.5,36.37,86.68,303.3495681321365,1000
835,0.9,0.4,0.6,43.22,93.94,295.38843847983225,1000
836,0.9,0.4,0.7,47.05,97.77,273.5772963624302,1000
837,0.9,0.4,0.8,46.02,96.63,259.5098916174042,1000
838,0.9,0.4,0.9,48.62,99.56,234.56678596639017,1000
839,0.9,0.4,1.0,49.3,99.94,111.3297570529847,1000
840,0.9,0.5,0.1,-43.7,17.72,205.25625714955171,1000
841,0.9,0.5,0.2,-34.53,20.61,287.0326560158873,1000
842,0.9,0.5,0.3,-3.95,48.51,311.40010189359054,1000
843,0.9,0.5,0.4,24.96,75.85,326.50471874335653,1000
844,0.9,0.5,0.5,35.27,85.73,329.6165328434593,1000
845,0.9,0.5,0.6,42.25,92.54,313.14904703788517,1000
846,0.9,0.5,0.7,44.27,95.13,296.3513192070869,1000
847,0.9,0.5,0.8,48.15,98.82,281.4169630760149,1000
848,0.9,0.5,0.9,32.71493212669683,99.27601809954751,2.1123845638397953,221
849,0.9,0.5,1.0,49.28,99.94,125.17875815908839,1000
850,0.9,0.6,0.1,-46.2,16.77,224.15812115489567,1000
851,0.9,0.6,0.2,-31.68,22.85,315.0517838124979,1000
852,0.9,0.6,0.3,-6.09,45.78,353.77426319550733,1000
853,0.9,0.6,0.4,19.89,70.47,359.976501561349,1000
854,0.9,0.6,0.5,37.16,87.53,353.8680960845008,1000
855,0.9,0.6,0.6,42.61,92.79,352.64334296063674,1000
856,0.9,0.6,0.7,44.06,96.3,291.39945676092776,1000
857,0.9,0.6,0.8,46.38,96.95,310.9314055819813,1000
858,0.9,0.6,0.9,48.87,99.39,301.7750619729277,1000
859,0.9,0.6,1.0,34.175824175824175,99.67032967032966,0.44795520746029793,182
860,0.9,0.7,0.1,-44.31,17.47,243.97367544686324,1000
861,0.9,0.7,0.2,-32.36,22.56,343.3219084321235,1000
862,0.9,0.7,0.3,-6.85,45.27,385.8986726444507,1000
863,0.9,0.7,0.4,20.91,71.6,400.02228887791534,1000
864,0.9,0.7,0.5,34.44,84.69,396.73653487955653,1000
865,0.9,0.7,0.6,41.46,93.21,356.87047378465144,1000
866,0.9,0.7,0.7,45.6,96.64,357.20448640723225,1000
867,0.9,0.7,0.8,33.01075268817204,97.95698924731182,1.3290476176781432,93
868,0.9,0.7,0.9,49.3,99.54,323.8305752490304,1000
869,0.9,0.7,1.0,49.92,99.94,156.95237848388948,1000
870,0.9,0.8,0.1,-44.4,17.36,281.9280732452841,1000
871,0.9,0.8,0.2,-35.09,20.33,368.910051383162,1000
872,0.9,0.8,0.3,-10.19,41.41,423.48494285641016,1000
873,0.9,0.8,0.4,19.12,69.77,441.6305548117694,1000
874,0.9,0.8,0.5,34.92,85.61,427.23339829398634,1000
875,0.9,0.8,0.6,40.09,90.29,428.8033406148586,1000
876,0.9,0.8,0.7,44.25,95.26,385.03373829281804,1000
877,0.9,0.8,0.8,47.01,98.22,376.05259226835545,1000
878,0.9,0.8,0.9,46.39,99.28,300.9160234952916,1000
879,0.9,0.8,1.0,47.04,99.94,46.32528852256163,1000
880,0.9,0.9,0.1,-42.93,19.72,285.1279660285819,1000
881,0.9,0.9,0.2,-35.76,19.15,412.3970402869488,1000
882,0.9,0.9,0.3,-12.51,39.66,467.00354531554603,1000
883,0.9,0.9,0.4,14.52,65.32,479.44990254764707,1000
884,0.9,0.9,0.5,31.48,81.7,486.8434516527672,1000
885,0.9,0.9,0.6,39.43,89.93,460.383885280652,1000
886,0.9,0.9,0.7,43.53,94.77,442.90438621719676,1000
887,0.9,0.9,0.8,33.68421052631579,97.19298245614036,1.0512645502195266,57
888,0.9,0.9,0.9,33.2,98.4,2.253371538914105,100
889,0.9,0.9,1.0,33.78378378378378,99.1891891891892,0.6053516958401168,74
890,0.9,1.0,0.1,-50.38,18.95,224.960219478738,1000
891,0.9,1.0,0.2,-48.33,18.23,263.6076817558299,1000
892,0.9,1.0,0.3,-42.37,20.59,307.04526748971193,1000
893,0.9,1.0,0.4,-41.3,19.25,357.599451303155,1000
894,0.9,1.0,0.5,-27.55,28.19,432.35528120713303,1000
895,0.9,1.0,0.6,-8.61,43.85,510.46227709190674,1000
896,0.9,1.0,0.7,18.5,69.05,537.8737997256516,1000
897,0.9,1.0,0.8,40.47,90.73,525.9835390946502,1000
898,0.9,1.0,0.9,47.56,98.2,494.3127572016461,1000
899,0.9,1.0,1.0,45.700325732899024,99.80456026058631,3.539094650205761,307
900,1.0,0.1,0.1,-41.94,18.18,156.52480090732183,1000
901,1.0,0.1,0.2,-26.51,26.92,229.45572789428616,1000
902,1.0,0.1,0.3,5.31,56.25,272.2054049392773,1000
903,1.0,0.1,0.4,26.12,76.55,275.1387783105776,1000
904,1.0,0.1,0.5,40.05,90.73,243.56756541753523,1000
905,1.0,0.1,0.6,45.05,95.59,222.69642936468173,1000
906,1.0,0.1,0.7,45.73,97.34,190.58092295473722,1000
907,1.0,0.1,0.8,46.65,98.55,156.89071595055924,1000
908,1.0,0.1,0.9,49.32,99.34,153.65835753869416,1000
909,1.0,0.1,1.0,33.90909090909091,99.93181818181819,3.303153643834249,880
910,1.0,0.2,0.1,-45.28,15.99,180.1693465647823,1000
911,1.0,0.2,0.2,-29.6,23.99,262.67345734661814,1000
912,1.0,0.2,0.3,2.83,53.96,299.94387367500457,1000
913,1.0,0.2,0.4,25.24,76.01,297.6921006791982,1000
914,1.0,0.2,0.5,38.72,89.15,296.03219485709957,1000
915,1.0,0.2,0.6,44.83,95.35,268.16282674813243,1000
916,1.0,0.2,0.7,45.41,96.81,245.2865024288679,1000
917,1.0,0.2,0.8,45.44,98.6,193.3441173393314,1000
918,1.0,0.2,0.9,45.09,99.59,142.77625657140084,1000
919,1.0,0.2,1.0,34.13461538461539,99.71153846153847,1.2343274961890367,208
920,1.0,0.3,0.1,-46.32,16.15,193.07131990606555,1000
921,1.0,0.3,0.2,-28.49,24.54,289.74249571330665,1000
922,1.0,0.3,0.3,-0.64,50.73,317.6004066187762,1000
923,1.0,0.3,0.4,21.87,72.95,313.3625339875232,1000
924,1.0,0.3,0.5,34.87,85.49,320.64163200067395,1000
925,1.0,0.3,0.6,43.56,93.88,304.301275312617,1000
926,1.0,0.3,0.7,45.85,97.53,268.9239251666729,1000
927,1.0,0.3,0.8,46.99,98.67,244.34597722991327,1000
928,1.0,0.3,0.9,42.71,99.53,131.1396620555163,1000
929,1.0,0.3,1.0,41.34,99.94,40.004058211859494,1000
930,1.0,0.4,0.1,-42.32,18.88,208.51318467705872,1000
931,1.0,0.4,0.2,-30.49,23.9,294.9494699146849,1000
932,1.0,0.4,0.3,-4.55,46.46,346.0111164611541,1000
933,1.0,0.4,0.4,23.9,74.38,346.179118805065,1000
934,1.0,0.4,0.5,36.49,86.8,345.0312739921245,1000
935,1.0,0.4,0.6,42.76,92.98,331.1156781034231,1000
936,1.0,0.4,0.7,45.24,96.53,294.9495615428266,1000
937,1.0,0.4,0.8,47.76,98.7,296.2014973598306,1000
938,1.0,0.4,0.9,45.62,99.23,220.5106723220603,1000
939,1.0,0.4,1.0,34.01606425702811,99.75903614457832,0.7023835391076488,249
940,1.0,0.5,0.1,-46.68,15.81,230.61602694528625,1000
941,1.0,0.5,0.2,-31.07,23.11,326.2711401487905,1000
942,1.0,0.5,0.3,-4.15,47.1,364.3241654167582,1000
943,1.0,0.5,0.4,20.5,71.14,367.69821427507156,1000
944,1.0,0.5,0.5,36.64,87.25,357.2453785809376,1000
945,1.0,0.5,0.6,43.57,93.76,353.7422641300842,1000
946,1.0,0.5,0.7,44.6,97.48,295.00296807648385,1000
947,1.0,0.5,0.8,47.49,98.85,291.7716492882081,1000
948,1.0,0.5,0.9,48.95,99.53,274.4620332992297,1000
949,1.0,0.5,1.0,49.14,99.94,6.061654164354357,1000
950,1.0,0.6,0.1,-42.79,18.13,253.8648246736801,1000
951,1.0,0.6,0.2,-34.66,20.2,350.93392812115167,1000
952,1.0,0.6,0.3,-5.36,46.13,394.69575232943095,1000
953,1.0,0.6,0.4,20.02,70.87,403.5862287980334,1000
954,1.0,0.6,0.5,34.79,85.13,402.1828402263107,1000
955,1.0,0.6,0.6,43.84,94.11,389.5259931613203,1000
956,1.0,0.6,0.7,44.65,94.9,381.82187320791866,1000
957,1.0,0.6,0.8,32.33766233766234,98.11688311688312,2.2712382384985466,154
958,1.0,0.6,0.9,48.5,99.39,293.7666513128422,1000
959,1.0,0.6,1.0,32.98136645962733,99.62732919254658,0.8546595716166453,161
960,1.0,0.7,0.1,-47.18,14.9,282.0674744285731,1000
961,1.0,0.7,0.2,-33.99,21.03,376.45653765010513,1000
962,1.0,0.7,0.3,-8.35,42.71,438.0015461501627,1000
963,1.0,0.7,0.4,20.51,71.3,443.5916817994103,1000
964,1.0,0.7,0.5,35.77,86.54,422.8695022813539,1000
965,1.0,0.7,0.6,41.04,91.21,428.3077754848297,1000
966,1.0,0.7,0.7,44.27,94.44,421.06804567334837,1000
967,1.0,0.7,0.8,45.77,97.11,371.5855946495519,1000
968,1.0,0.7,0.9,46.52,97.91,307.58623429692625,1000
969,1.0,0.7,1.0,46.18,99.94,107.69844828434636,1000
970,1.0,0.8,0.1,-45.16,17.39,296.1322240711396,1000
971,1.0,0.8,0.2,-34.77,20.69,416.1132875434494,1000
972,1.0,0.8,0.3,-12.07,40.05,469.574696227167,1000
973,1.0,0.8,0.4,18.47,69.14,479.8278010385694,1000
974,1.0,0.8,0.5,36.06,86.41,477.6208974119326,1000
975,1.0,0.8,0.6,40.97,91.79,443.75189179657986,1000
976,1.0,0.8,0.7,44.89,95.56,449.46087777570995,1000
977,1.0,0.8,0.8,45.96,97.78,390.012690699437,1000
978,1.0,0.8,0.9,48.44,99.46,387.1876747664817,1000
979,1.0,0.8,1.0,33.265306122448976,99.38775510204081,0.6495585817430758,98
980,1.0,0.9,0.1,-44.56,18.04,318.95691790967123,1000
981,1.0,0.9,0.2,-37.25,18.9,444.68312348326157,1000
982,1.0,0.9,0.3,-12.63,39.13,523.5984934309369,1000
983,1.0,0.9,0.4,15.71,66.78,523.9331660441309,1000
984,1.0,0.9,0.5,33.13,83.67,533.6780452292049,1000
985,1.0,0.9,0.6,39.4,90.18,516.2926224243636,1000
986,1.0,0.9,0.7,43.28,93.5,506.261920808214,1000
987,1.0,0.9,0.8,31.39344262295082,97.78688524590164,2.403232365421515,122
988,1.0,0.9,0.9,44.17,97.86,335.1118943913675,1000
989,1.0,0.9,1.0,32.5,98.92857142857143,0.3041911125113942,56
990,1.0,1.0,0.1,-49.92217898832685,18.94941634241245,69.35985368084134,257
991,1.0,1.0,0.2,-42.57,22.31,296.8358481938729,1000
992,1.0,1.0,0.3,-44.55,18.85,342.3898795915257,1000
993,1.0,1.0,0.4,-41.18,18.27,424.65172991921963,1000
994,1.0,1.0,0.5,-26.89,27.38,513.1092821216278,1000
995,1.0,1.0,0.6,-7.85,44.69,559.2028654168572,1000
996,1.0,1.0,0.7,19.88,70.48,597.6909007773205,1000
997,1.0,1.0,0.8,40.61,90.83,580.5761316872428,1000
998,1.0,1.0,0.9,47.55,98.36,548.7501905197379,1000
999,1.0,1.0,1.0,46.44,99.94,153.80277396738302,1000
